code_insee;code_postal;commune;superficie;population;classe_potentiel;identifiant;departement;region;milieu;polluant;quantite;score_pollution;nb_usines_polluantes;score_traitement;score_final;lat;long
02120;02220;BRENELLE;441.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.368005207817134;3.544203557398067
03038;03500;BRANSAT;1545.0;0.5;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;46.32912488473837;3.217070919214741
02062;02400;BELLEAU;671.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.08291282650359;3.300491732931377
19078;19410;ESTIVAUX;1669.0;0.4;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;45.318970397023;1.495041989116225
14540;14100;ROCQUES;620.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.168694652536914;0.24941757405268203
03235;03150;SAINT_GERAND_LE_PUY;1962.0;1.0;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;46.26376400437924;3.5117545159592582
38349;38550;SABLONS;1016.0;2.0;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;45.321297052440556;4.785382056184484
02653;02310;ROMENY_SUR_MARNE;433.0;0.5;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.98527212287017;3.33442090649578
34161;34310;MONTADY;992.0;3.9;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;43.328504760931985;3.113987248994078
51250;51170;FISMES;1670.0;5.4;2.0;5702292.0;MARNE;GRAND-EST;;;0.0;5e-08;5.699999999999999;0.0;7.700000049999999;49.30598372429221;3.67917319420415
30001;30700;AIGALIERS;2788.0;0.5;2.0;;;;;;0.0;0.0;0.0;0.0;2.0;44.06955220985632;4.310879057857809
10363;10800;SAINT_THIBAULT;1181.0;0.5;1.0;5703169.0;AUBE;GRAND-EST;;;0.0;5e-08;5.699999999999999;9e-06;6.700009049999999;48.20105158882811;4.146967287232037
05078;05110;MONETIER_ALLEMONT;754.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;44.39309625465655;5.933971902648838
57467;57070;MEY;191.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.137027575249995;6.241437075127498
62407;62190;HAM_EN_ARTOIS;332.0;1.0;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;50.59165607679353;2.452623809096967
38443;38160;SAINT_PIERRE_DE_CHERENNES;1191.0;0.5;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;45.121917548085634;5.38586615969974
62199;62690;CAMBLAIN_L'ABBE;566.0;0.6000000000000001;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;50.37321524872272;2.6361060415640702
57206;57290;FAMECK;1273.0;12.2;2.0;;;;;;0.0;0.0;0.0;0.0;2.0;49.298700633426584;6.106492658040869
39491;39170;SAINT_LUPICIN;949.0;2.2;1.0;5906513.0;JURA;BOURGOGNE-FRANCHE-COMTE;;;0.0;5e-08;0.0;0.0;1.00000005;46.409680913842784;5.7860900246005444
09318;09250;UNAC;256.0;0.1;1.0;6811500.0;ARIEGE;OCCITANIE;;;0.0;5e-08;0.0;0.0;1.00000005;42.75874999935605;1.7794881866823662
65162;65130;ESCONNETS;231.0;0.0;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;43.07127353384382;0.23122818169356002
05153;05260;SAINT_MICHEL_DE_CHAILLOL;1697.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;44.68889009045854;6.169820108906774
33419;33540;SAINT_HILAIRE_DU_BOIS;449.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;44.66122947684105;-0.07447566500328501
34304;34700;SOUBES;1223.0;0.9;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;43.77960569865161;3.352013685108229
10246;10260;MONTCEAUX_LES_VAUDES;1006.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.14882514196864;4.157881235796342
62902;62570;WIZERNES;631.0;3.3;1.0;7002245.0;PAS-DE-CALAIS;HAUTS-DE-FRANCE;;;0.0;5e-08;0.8999999999999999;0.0;1.90000005;50.715332504204966;2.22913159655195
62236;62990;CONTES;713.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;50.416680822572175;1.961636900949468
71468;71670;SAINT_PIERRE_DE_VARENNES;2358.0;0.8;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;46.847110789957526;4.509027393396397
35336;35460;LE_TIERCENT;366.0;0.2;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;48.349655252877625;-1.423202304942976
18281;18500;VIGNOUX_SUR_BARANGEON;2486.0;2.1;1.0;10011083.0;CHER;CENTRE;;;0.0;5e-08;0.0;1.5000000000000002e-05;1.00001505;47.20805229315517;2.180311558991305
78096;78113;BOURDONNE;1092.0;0.5;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.75432397294185;1.653940255042926
24531;24290;SERGEAC;1056.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;44.99872856513129;1.115496025217164
02476;02630;MENNEVRET;1213.0;0.7000000000000001;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.991970455451494;3.558841334280711
45260;45300;RAMOULU;1202.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.22883962457138;2.305844037998757
67371;67290;LA_PETITE_PIERRE;1988.0;0.6000000000000001;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.86575972482644;7.327347760316718
32445;32160;TIESTE_URAGNOUX;625.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;43.55220198839973;0.032108280451965
58125;58230;GIEN_SUR_CURE;1099.0;0.1;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;47.14565706572655;4.090214616717279
57696;57880;VARSBERG;420.0;1.0;2.0;;;;;;0.0;0.0;0.0;0.0;2.0;49.174838019642806;6.618935876009215
37191;37120;RAZINES;1468.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;46.974844375065246;0.39478840089843803
08408;08150;SECHEVAL;1379.0;0.5;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.85960464097379;4.6699542030385714
24331;24240;POMPORT;1952.0;0.8;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;44.79504118512424;0.41297317816781304
41210;41290;SAINTE_GEMMES;858.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;47.79605252327353;1.249575954364504
56079;56800;GUILLAC;2201.0;1.3;2.0;5514093.0;MORBIHAN;BRETAGNE;;;0.0;5e-08;7.5;4.8e-05;9.50004805;47.923872459327136;-2.479867222230187
53264;53270;THORIGNE_EN_CHARNIE;1729.0;0.2;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;48.00570760399219;-0.359572558273964
14441;14350;MONT_BERTRAND;637.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.97281268617548;-0.9195102037058701
72050;72350;BRULON;1615.0;1.5;2.0;6300870.0;SARTHE;PAYS-DE-LA-LOIRE;;;0.0;5e-08;5.699999999999999;0.0;7.700000049999999;47.98081045059976;-0.230196324502658
38340;38370;LES_ROCHES_DE_CONDRIEU;104.0;1.9;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;45.45350228426778;4.764338122771977
63040;63160;BILLOM;1684.0;4.6;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;45.725118465681035;3.323041158086019
14670;14740;SECQUEVILLE_EN_BESSIN;719.0;0.4;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.234455618787315;-0.511118627861864
76699;76560;LE_TORP_MESNIL;541.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.72570710589869;0.9050839399636921
74009;74350;ANDILLY;605.0;0.8;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;46.07021156950526;6.071001783604062
30019;30250;AUBAIS;1189.0;2.4;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;43.74902544538266;4.145768093595633
30196;30330;LE_PIN;609.0;0.3;2.0;;;;;;0.0;0.0;0.0;0.0;2.0;44.08933202303034;4.534991611292462
05054;05500;LA_FARE_EN_CHAMPSAUR;1027.0;0.4;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;44.66537662543508;6.058260388576885
55096;55210;CHAILLON;1149.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.94971101404909;5.643078842172534
48115;48110;LE_POMPIDOU;2304.0;0.2;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;44.20348369711859;3.659834833717047
80602;80600;OCCOCHES;720.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;50.182359788659525;2.287460528148403
90052;90200;GIROMAGNY;567.0;3.2;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;47.7410484389646;6.82264329530909
09241;09400;RABAT_LES_TROIS_SEIGNEURS;2701.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;42.84570653174544;1.493142867439841
95676;95510;VILLERS_EN_ARTHIES;842.0;0.5;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.08589992839973;1.730396298880211
72035;72310;BESSE_SUR_BRAYE;2059.0;2.4;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;47.82427436601356;0.722121663384096
17153;17137;ESNANDES;770.0;2.0;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;46.248146386829;-1.113943436733245
02449;02470;MACOGNY;618.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.159042909729365;3.217847086418319
15103;15120;LEUCAMP;1363.0;0.2;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;44.78477640137482;2.539633446673668
21610;21270;SOISSONS_SUR_NACEY;773.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;47.24985832778789;5.461666753476154
54581;54800;VILLE_SUR_YRON;1126.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.120977947460666;5.872727092719082
28406;28150;VIABON;3684.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.215807372623104;1.693043378170373
65471;65170;VIGNEC;669.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;42.81873675025527;0.28536908780525805
58114;58170;FLETY;2030.0;0.1;3.0;5400376.0;NIEVRE;BOURGOGNE-FRANCHE-COMTE;;;0.0;5e-08;3.5999999999999996;0.0;6.60000005;46.79865372295172;3.906393921298538
70268;70700;GEZIER_ET_FONTENELAY;1228.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;47.362276588356906;5.891374875828232
38407;38134;SAINT_JULIEN_DE_RAZ;1085.0;0.4;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;45.34666148996095;5.666875563112227
01145;01240;DOMPIERRE_SUR_VEYLE;2913.0;1.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;46.06678837028004;5.216651996663248
31230;31150;GRATENTOUR;404.0;3.6;1.0;6808968.0;HAUTE-GARONNE;OCCITANIE;;;0.0;5e-08;0.8999999999999999;0.0;1.90000005;43.72046385486191;1.434348676071061
61199;61210;HABLOVILLE;1180.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.790553973509006;-0.178098224902439
60137;60190;CERNOY;499.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.44263556589484;2.539292023641453
17312;17150;SAINT_BONNET_SUR_GIRONDE;3110.0;0.9;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;45.340501996463686;-0.6449601301563881
80308;80210;FEUQUIERES_EN_VIMEU;797.0;2.5;1.0;5102186.0;SOMME;HAUTS-DE-FRANCE;;;0.0;5e-08;1.2000000000000002;0.0;2.20000005;50.0586890132205;1.602867178032115
17405;17150;SAINT_SORLIN_DE_CONAC;1516.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;45.35652073215308;-0.694899173419346
41146;41400;MONTHOU_SUR_CHER;2019.0;1.0;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;47.351720705037636;1.290954074734949
67397;67860;RHINAU;1725.0;2.7;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.31222269128632;7.704444556313474
67204;67800;HOENHEIM;343.0;10.5;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.62420684117758;7.753656665648677
02559;02270;NOUVION_ET_CATILLON;1675.0;0.5;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.707566739123514;3.493597293433411
78152;78450;CHAVENAY;612.0;1.9;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.848357350194775;1.982880045185297
31372;31260;MONTESPAN;1274.0;0.4;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;43.0856267130267;0.8597815617243131
59618;59600;VIEUX_RENG;1168.0;0.8;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;50.32136113972847;4.046368885901738
2B291;20229;STAZZONA;135.0;0.0;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;42.379383323996656;9.375206534968218
37057;37240;LA_CHAPELLE_BLANCHE_SAINT_MARTIN;2860.0;0.7000000000000001;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;47.08416231771768;0.784624904577757
32207;32810;LEBOULIN;900.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;43.670877929039676;0.6605657211033601
31105;31460;CARAGOUDES;833.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;43.500729647275236;1.713486581687688
62148;62320;BOIS_BERNARD;394.0;0.8;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;50.377531797652466;2.913322737329543
71448;71118;SAINT_MARTIN_BELLE_ROCHE;452.0;1.3;1.0;5401104.0;SAONE-ET-LOIRE;BOURGOGNE-FRANCHE-COMTE;Air;Dioxyde de carbone (CO2) d'origine non biomasse;18000000.0;3.5999999999999996;2.0999999999999996;0.0;6.699999999999999;46.380324027710934;4.854507070972853
89053;89113;BRANCHES;1106.0;0.4;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;47.876336004021894;3.481991566834581
33509;33910;SAVIGNAC_DE_L'ISLE;444.0;0.5;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;44.98656292620658;-0.24028093175967902
21332;21820;LABERGEMENT_LES_SEURRE;2902.0;1.0;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;46.99573290145029;5.087929461821779
62133;62420;BILLY_MONTIGNY;275.0;8.1;2.0;7001331.0;PAS-DE-CALAIS;HAUTS-DE-FRANCE;;;0.0;5e-08;1.5;2.1e-05;3.50002105;50.4151791053751;2.908289845368417
31528;31350;SAMAN;560.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;43.23855887363555;0.7219684036742151
80472;80360;LESBOEUFS;599.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;50.044150871555196;2.8574412469647683
80066;80260;BEAUCOURT_SUR_L'HALLUE;551.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.998203178243365;2.427563128593532
40101;40350;GAAS;917.0;0.5;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;43.61034319961505;-1.041333656889005
48173;48160;SAINT_MICHEL_DE_DEZE;1401.0;0.2;2.0;;;;;;0.0;0.0;0.0;0.0;2.0;44.240223077974136;3.885293617838117
10082;10700;CHAPELLE_VALLON;1937.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.43457465655771;4.042134402752175
54277;54800;JEANDELIZE;674.0;0.4;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.173434094667854;5.796651528242064
67442;67310;SCHARRACHBERGHEIM_IRMSTETT;333.0;1.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.58963378841997;7.490281768198803
02195;02220;CIRY_SALSOGNE;891.0;0.8;1.0;5100212.0;AISNE;HAUTS-DE-FRANCE;;;0.0;5e-08;3.3000000000000003;0.0;4.30000005;49.367486836728524;3.467782990615938
60454;60510;LA_NEUVILLE_EN_HEZ;2900.0;1.0;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.38651328052668;2.326829124060665
85016;85190;BEAULIEU_SOUS_LA_ROCHE;2577.0;2.0;3.0;6300757.0;VENDEE;PAYS-DE-LA-LOIRE;Eau (direct);Manganèse et composés (exprimés en tant que Mn);1570.0;9.42e-05;0.0;0.0;3.0000942;46.687208721105364;-1.623550649629972
01313;01280;PREVESSIN_MOENS;1206.0;5.6;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;46.258272280043975;6.072232518591395
36107;36600;LYE;2519.0;0.8;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;47.220914538286735;1.473584213409085
95483;95450;LE_PERCHAY;547.0;0.5;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.11640533015712;1.9273908709243741
78034;78770;AUTEUIL;437.0;0.9;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.83949118733865;1.818988369727958
02406;02380;LANDRICOURT;577.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.505420345959074;3.369505070408314
16057;16120;BOUTEVILLE;1215.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;45.60696229677422;-0.127003754682035
68305;68580;SEPPOIS_LE_BAS;672.0;1.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;47.537613394731224;7.168143885879306
80030;80120;ARRY;742.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;50.282149419230244;1.722705797025267
57237;57660;FREMESTROFF;557.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.01476053008388;6.7854856373986046
65441;65370;THEBE;759.0;0.1;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;42.95699193405763;0.6026545245402051
64530;64190;SUSMIOU;355.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;43.3117294130536;-0.7808891882589081
38058;38590;BREZINS;831.0;1.7000000000000002;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;45.34554072948393;5.308085634024253
73272;73220;SAINT_PIERRE_DE_BELLEVILLE;729.0;0.2;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;45.45375640407422;6.258845937114851
91235;91700;FLEURY_MEROGIS;641.0;9.1;1.0;6504240.0;ESSONNE;ILE-DE-FRANCE;Air;Composés organiques volatils non méthaniques (COVNM);102000.0;0.0204;3.9000000000000004;0.0;4.920400000000001;48.63330486819303;2.368253087879616
40270;40320;SAINT_LOUBOUER;1702.0;0.4;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;43.680206634603756;-0.418381695841793
16279;16210;RIOUX_MARTIN;1462.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;45.24316884394315;-0.0041760564076360005
39477;39120;SAINT_BARAING;634.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;46.98665228854868;5.434205181724092
65319;65150;MONTEGUT;702.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;43.04949137169868;0.49909251046274405
64263;64270;L'HOPITAL_D'ORION;859.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;43.441442284029435;-0.8532834949683911
30016;30120;ARRE;722.0;0.3;2.0;;;;;;0.0;0.0;0.0;0.0;2.0;43.95799877191241;3.518943901759208
68145;68180;HORBOURG_WIHR;942.0;5.0;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.08274524000445;7.403929867914019
14266;14320;FEUGUEROLLES_BULLY;819.0;1.3;3.0;5303520.0;CALVADOS;NORMANDIE;;;0.0;5e-08;0.0;0.0;3.00000005;49.11193218858627;-0.407584971568271
76420;76440;MAUQUENCHY;1274.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.599057485509526;1.460805929134471
23179;23200;SAINT_ALPINIEN;1509.0;0.3;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;45.96211252197555;2.242394476020122
15227;15100;SERIERS;1252.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;44.972047519998334;3.032471483849968
45105;45700;CORTRAT;1104.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;47.90680769546073;2.769166332149243
32048;32420;BETCAVE_AGUIN;1008.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;43.445102160580966;0.6832568379317421
32205;32230;LAVERAET;1202.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;43.527058493308964;0.213549832472875
82179;82240;SEPTFONDS;2713.0;2.1;1.0;6802997.0;TARN-ET-GARONNE;OCCITANIE;;;0.0;5e-08;1.2000000000000002;3e-06;2.2000030500000003;44.17657596518756;1.617393086557397
77337;77186;NOISIEL;430.0;15.5;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.84609264689357;2.619971004259048
07184;07000;PRANLES;2907.0;0.5;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;44.78085117177186;4.575204311560192
77004;77390;ANDREZEL;807.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.614596727883075;2.8066323496968932
43016;43390;AUZON;1711.0;0.9;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;45.387357804049245;3.378512657149007
47060;47220;CAUDECOSTE;1720.0;0.9;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;44.118732642213196;0.737249892637668
33165;33370;FARGUES_SAINT_HILAIRE;696.0;2.7;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;44.819815277042416;-0.439992385578916
76604;76730;SAINT_MARDS;657.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.76059454759178;1.014781573973226
65175;65370;FERRERE;5789.0;0.1;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;42.92099221155268;0.49958804928695005
46055;46100;CAPDENAC;1100.0;1.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;44.58495368661817;2.067053095243754
33482;33540;SAINT_SULPICE_DE_POMMIERS;988.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;44.67597049766286;-0.11367726829895601
25268;25510;GERMEFONTAINE;1113.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;47.22537246818976;6.483626263113854
67342;67280;OBERHASLACH;2526.0;1.8;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;48.568505711814026;7.295487897352234
80125;80500;BOUSSICOURT;329.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.699376145127495;2.572040342836785
27227;27350;ETREVILLE;1129.0;0.6000000000000001;1.0;5805033.0;EURE;NORMANDIE;;;0.0;5e-08;0.0;0.0;1.00000005;49.379567355545966;0.655332757709943
23109;23220;LINARD;1255.0;0.2;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;46.366669184542516;1.876477412156331
11437;11170;VILLESEQUELANDE;539.0;0.8;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;43.2329788287816;2.230318853551873
53189;53110;RENNES_EN_GRENOUILLES;805.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.49095072705074;-0.5070028793744881
22197;22690;PLEUDIHEN_SUR_RANCE;2494.0;2.8;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;48.50929373357168;-1.9414590490655792
27242;27190;LE_FIDELAIRE;3335.0;1.0;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.94367977906985;0.8024604670198001
35300;35500;SAINT_M'HERVE;3117.0;1.4;3.0;5519907.0;ILLE-ET-VILAINE;BRETAGNE;;;0.0;5e-08;0.0;0.0;3.00000005;48.17247482553862;-1.110968743379884
22009;22320;LE_BODEO;1018.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.3263875307982;-2.921552694122774
79031;79360;BEAUVOIR_SUR_NIORT;2362.0;1.7000000000000002;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;46.18094164398568;-0.473314553431092
77048;77780;BOURRON_MARLOTTE;1125.0;2.8;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.335261077619926;2.70169993505734
89302;89140;PLESSIS_SAINT_JEAN;1112.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.34295661041227;3.302819109676935
76532;76680;ROCQUEMONT;1238.0;0.8;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.60782023736076;1.297524367831827
31564;31510;VALCABRERE;165.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;43.03003057573692;0.5861062812531891
61086;61120;LES_CHAMPEAUX;968.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.88839477366673;0.134248218763612
76451;76130;MONT_SAINT_AIGNAN;793.0;19.7;1.0;5801277.0;SEINE-MARITIME;NORMANDIE;Air;Dioxyde de carbone (CO2) d'origine non biomasse;17600000.0;3.5199999999999996;1.5;0.0;6.02;49.46765771655594;1.081697209205514
22180;22980;PLELAN_LE_PETIT;2188.0;1.8;3.0;52203196.0;COTES-D'ARMOR;BRETAGNE;Air;Ammoniac (NH3);15000.0;0.0014999999999999998;0.0;0.0;3.0015;48.42728463895901;-2.2240912933137
79215;79130;POUGNE_HERISSON;1201.0;0.4;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;46.660301587012455;-0.413918277158831
14212;14480;CULLY;663.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.25046006474359;-0.527911089922597
31439;31570;PRESERVILLE;1220.0;0.6000000000000001;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;43.52041571803722;1.63189068715263
32365;32140;SAINT_BLANCARD;1521.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;43.35036994733075;0.656853892370531
15207;15500;SAINT_PONCY;4059.0;0.3;2.0;;;;;;0.0;0.0;0.0;0.0;2.0;45.15946049043795;3.194620373877353
37053;37600;CHANCEAUX_PRES_LOCHES;1467.0;0.1;1.0;10003902.0;INDRE-ET-LOIRE;CENTRE;Air;Dioxyde de carbone (CO2) d'origine biomasse;10500000.0;2.1;1.2000000000000002;0.0;4.300000000000001;47.14094748756851;0.9396224460918341
80179;80290;CAULIERES;551.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.786776685510986;1.8990847986752881
69253;69420;TUPIN_ET_SEMONS;822.0;0.6000000000000001;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;45.490262110879115;4.774541413113935
30129;30140;GENERARGUES;1068.0;0.7000000000000001;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;44.08026939721299;3.9921959769607462
47080;47210;DEVILLAC;929.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;44.60846135140565;0.808010274791059
01150;01250;DROM;780.0;0.2;1.0;6100123.0;AIN;AUVERGNE-RHONE-ALPES;;;0.0;5e-08;0.0;0.0;1.00000005;46.21966030590332;5.367999949179881
76198;76760;CRIQUETOT_SUR_OUVILLE;591.0;0.7000000000000001;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.67168246806752;0.8497089161972841
49284;49170;SAINT_GERMAIN_DES_PRES;2000.0;1.4;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;47.41049888440355;-0.812032158291343
32171;32130;LABASTIDE_SAVES;363.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;43.521972444860744;0.9772265112842881
61423;61300;SAINT_MARTIN_D'ECUBLEI;1215.0;0.6000000000000001;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.79497792848444;0.6691660678815341
61250;61290;MARCHAINVILLE;2184.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.59495437091381;0.807483495493992
42130;42600;MAGNEUX_HAUTE_RIVE;1253.0;0.4;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;45.66978504524588;4.170679056014102
