identifiant;nom_etablissement;numero_siret;adresse;code_postal;commune;departement;region;coordonnees_x;coordonnees_y;code_epsg;code_ape;libelle_ape;code_eprtr;libelle_eprtr
0010000003;MBDA France;37816847000110;RD2151;18570;LE SUBDRAY;CHER;CENTRE;647535.000000;6659793.000000;2154;3030Z;Construction aéronautique et spatiale;8.(c);Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle)
0010000002;MBDA France;37816847000110;Rond Point Marcel Hanriot, route d'Issoudun;18000;BOURGES;CHER;CENTRE;652399.000000;6663111.000000;2154;3030Z;Construction aéronautique et spatiale;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0006114875;COMMUNE DE LA ROCHETTE;20008688200012;Lieu-dit « Champ Fleuri », Rue des Férices;73110;DETRIER;SAVOIE;AUVERGNE-RHONE-ALPES;942834.000000;6488067.000000;2154;8411Z;Administration publique générale;;
0006301828;GRTgaz - AUVERS LE HAMON;44011762001381;Station Gaz de France;72300;AUVERS-LE-HAMON;SARTHE;PAYS-DE-LA-LOIRE;448331.000000;6758885.000000;2154;4950Z;Transports par conduites;;
0006702291;METALIFER Groupe Ecore 7;65382053000711;7, rue de Cherbourg;67000;STRASBOURG;BAS-RHIN;GRAND-EST;1052998.000000;6837564.000000;2154;3832Z;Récupération de déchets triés;;
0007000705;SCORI;31524980500161;Carrière de la Loisne, B.P. 15;62620;BARLIN;PAS-DE-CALAIS;HAUTS-DE-FRANCE;673135.000000;7037348.000000;2154;3822Z;Traitement et élimination des déchets dangereux;5.(a);Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour
0006811309;SAS BENEZECH TP;30547578200044;Lieu-dit Le Puech, route vieille de Graulhet (RD84), Parcelles AL 0002 et 0003;81990;LE SEQUESTRE;TARN;OCCITANIE;629878.000000;6312183.000000;2154;4221Z;Construction de réseaux pour fluides;;
0010000514;EUROCAST;51393608800014;Route de Montluçon;36330;LE POINCONNET;INDRE;CENTRE;603327.000000;6633760.000000;2154;2453Z;Fonderie de métaux légers;2.(e).(ii);destinées à la fusion, y compris l'alliage, de métaux non ferreux et notamment de produits de récupération (affinage, moulage en fonderie, etc.) d'une capacité de fusion de 4 tonnes par jour pour le plomb et le cadmium ou de 20 tonnes par jour pour tous les autres métaux
0007202099;REVICO;90693002900010;2 rue des Fosses de Jarnouzeau;16100;SAINT-LAURENT-DE-COGNAC;CHARENTE;NOUVELLE-AQUITAINE;437429.000000;6514883.000000;2154;3700Z;Collecte et traitement des eaux usées;5.(c);Installations destinées à l'élimination des déchets non dangereux d'une capacité de 50 tonnes par jour
0006308014;JUGE Camille;30618678400022;Le Tertre Monceau;49125;TIERCE;MAINE-ET-LOIRE;PAYS-DE-LA-LOIRE;443115.000000;6730881.000000;2154;4312B;Travaux de terrassement spécialisés ou de grande masse;;
0006604098;COMPOST ENVIRONNEMENT;44442770200014;lieu-dit Le Pont;34150;GIGNAC;HERAULT;OCCITANIE;743236.000000;6283672.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;;
0006811327;COMMUNAUTE DE COMMUNES LEVEZOU PARELOUP;24120076500014;Le Pradal ou appelé Le Puech d'Ourti, AT n° 376;12780;VEZINS-DE-LEVEZOU;AVEYRON;OCCITANIE;677304.000000;6330366.000000;2154;8411Z;Administration publique générale;;
0010000721;PRIMAGAZ CGP;54208445400199;Rue de la Poudrerie;37703;SAINT-PIERRE-DES-CORPS;INDRE-ET-LOIRE;CENTRE;530469.000000;6702635.000000;2154;4671Z;Commerce de gros (commerce interentreprises) de combustibles et de produits annexes;;
0006808579;Biogaz Auch;53754990900050;ZA Lamothe  132 rue Jacqueline Auriol;32000;AUCH;GERS;OCCITANIE;0.605031;43.693683;4326;3511Z;Production d'électricité;5.(c);Installations destinées à l'élimination des déchets non dangereux d'une capacité de 50 tonnes par jour
0007202968;INTERNATIONAL PAPER;63980456600441;Etricor;16150;ETAGNAC;CHARENTE;NOUVELLE-AQUITAINE;530526.000000;6532695.000000;2154;1712Z;Fabrication de papier et de carton;5.(c);Installations destinées à l'élimination des déchets non dangereux d'une capacité de 50 tonnes par jour
0006401302;DURANCE GRANULATS;31261306000044;Lieux-dits Réclavier et l'Oratoire;13650;MEYRARGUES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE-D'AZUR;903202.000000;6284153.000000;2154;0811Z;Extraction de pierres ornementales et de construction, de calcaire industriel, de gypse, de craie et d'ardoise;;
0054000813;SOLEVAL FRANCE;32335501600011;2772 AVENUE ST VINCENT DE PAUL;40370;RION-DES-LANDES;LANDES;NOUVELLE-AQUITAINE;382836.000000;6321204.000000;2154;3832Z;Récupération de déchets triés;8.(b).(i);matières premières animales (autres que le lait) d'une capacité de production de produits finis de 75 tonnes par jour
0007203112;LES LAVANDIERES (Enseigne ELIS);06220100900198;7 rue des Forges, (case 33);86200;LOUDUN;VIENNE;NOUVELLE-AQUITAINE;479296.000000;6662067.000000;2154;7729Z;Location et location-bail d'autres biens personnels et domestiques;;
0010000496;BALSAN SA;43440368900012;Corbilly;36330;ARTHON;INDRE;CENTRE;602113.000000;6623106.000000;2154;1393Z;Fabrication de tapis et moquettes;9.(a);Usines destinées au prétraitement (opérations de lavage, de blanchiment, de mercerisation) ou à la teinture de fibres ou de textiles d'une capacité de traitement de 10 tonnes par jour
0010001395;SUEZ RV Energie - AMILLY;62201274800068;215 rue de Paucourt;45200;AMILLY;LOIRET;CENTRE;682987.000000;6766939.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;;
0009000313;13e DBLE;13001368300029;Quartier Général de Castelnau  102, avenue de la 13e DBLE  CS 11236;12230;LA CAVALERIE;AVEYRON;OCCITANIE;713641.020000;6323400.800000;2154;8422Z;Défense;;
0007202778;ROUSSELOT ANGOULEME SAS;48458811600018;Rue de Saint-Michel;16000;ANGOULEME;CHARENTE;NOUVELLE-AQUITAINE;475711.000000;6508735.000000;2154;2059Z;Fabrication d'autres produits chimiques n.c.a.;8.(b).(i);matières premières animales (autres que le lait) d'une capacité de production de produits finis de 75 tonnes par jour
0007203884;RENAUD et FILS;33085253400016;Les Roches;17800;AVY;CHARENTE-MARITIME;NOUVELLE-AQUITAINE;375337.270000;2066858.420000;27572;0113Z;Culture de légumes, de melons, de racines et de tubercules;;
0010002019;FERROLAC;78560962900023;2 chemin de Champroy;18400;LUNERY;CHER;CENTRE;644788.000000;6648462.000000;2154;3832Z;Récupération de déchets triés;5.(a);Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour
0010000938;THERMOR PACIFIC;32954500800024;17 rue Croix Fauchet;45140;SAINT-JEAN-DE-LA-RUELLE;LOIRET;CENTRE;616693.000000;6757476.000000;2154;4643Z;Commerce de gros (commerce interentreprises) d'appareils électroménagers;;
0007002140;RECYCLAGE DES VALLEES;39903413100017;Lieu dit Sous le Mont  Z.I., BP 136;59330;HAUTMONT;NORD;HAUTS-DE-FRANCE;766146.000000;7018527.000000;2154;3832Z;Récupération de déchets triés;;
0058700130;LANAUD STATION;39462914100018;Lanaud;87220;BOISSEUIL;HAUTE-VIENNE;NOUVELLE-AQUITAINE;570531.000000;6517566.000000;2154;9412Z;Activités des organisations professionnelles;;
0006600922;TRIADIS Services-Béziers;38454528100097;ZI du Capiscol  Impasse René Gomez;34420;VILLENEUVE-LES-BEZIERS;HERAULT;OCCITANIE;3.275664;43.330450;4326;3812Z;Collecte des déchets dangereux;5.(a);Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour
0006602094;International Flavors & Fragrances  SAS;32708477800080;La Chazotte, AUMONT AUBRAC;48130;AUMONT-AUBRAC;LOZERE;OCCITANIE;722730.000000;6398617.000000;2154;2053Z;Fabrication d'huiles essentielles;;
0006401319;GSM;57216565201625;Quartier St Jean, La Coudoulette.;13300;SALON-DE-PROVENCE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE-D'AZUR;5.125278;43.620273;4326;0812Z;Exploitation de gravières et sablières, extraction d'argiles et de kaolin;;
0007211757;CC Mellois (ISDI Sompt);20004232300036;Lieu-dit Puits Mortron;79110;SOMPT;DEUX-SEVRES;NOUVELLE-AQUITAINE;461210.000000;6567303.000000;2154;3811Z;Collecte des déchets non dangereux;;
0006802149;SOB SOLUTIONS SAS;61165006000035;Z. I. de Biars sur Cère, Rue Ambroise Croizat - BP 10;46130;BIARS-SUR-CERE;LOT;OCCITANIE;610117.000000;6426708.000000;2154;2030Z;Fabrication de peintures, vernis, encres et mastics;;
0006803257;TOTAL MARKETING FRANCE (ex-ESSO);53168044502269;ZAC Aéroconstellation, Boulevard JF Strauss;31700;BLAGNAC;HAUTE-GARONNE;OCCITANIE;567577.000000;6284963.000000;2154;4730Z;Commerce de détail de carburants en magasin spécialisé;;
0005301026;ISB FRANCE;32399535700247;Route de Saint Pierre sur Dives, BP 18;14370;MOULT;CALVADOS;NORMANDIE;467367.000000;6895061.000000;2154;1610A;Sciage et rabotage du bois, hors imprégnation;6.(c);Installations industrielles destinées à la conservation du bois et des produits dérivés du bois au moyen de substances chimiques d'une capacité de production de 50 m3 par jour 
0007211738;GSM Secteur Centre;57216565201666;Les Moinards;86130;SAINT-GEORGES-LES-BAILLARGEAUX;VIENNE;NOUVELLE-AQUITAINE;502267.000000;6623163.000000;2154;0812Z;Exploitation de gravières et sablières, extraction d'argiles et de kaolin;;
0006802586;TERREAL (usine);56211034600235;RN 112, Rieussequel;81240;SAINT-AMANS-SOULT;TARN;OCCITANIE;660727.000000;6263694.000000;2154;2332Z;Fabrication de briques, tuiles et produits de construction, en terre cuite;3.(g);Installations destinées à la fabrication de produits céramiques par cuisson, notamment de tuiles, de briques (simples ou réfractaires), de carrelages, de grès ou de porcelaines d'une capacité de production de 75 tonnes par jour, ou d'une capacité de four de 4 m3 et d'une densité d'enfournement de 300 kg/m3 par four
0007204034;STELIA AESROSPACE ex. SOGERMA EADS;77812761300041;ZI de l'Arsenal, (voir boite archive n° 364 A et 552);17300;ROCHEFORT;CHARENTE-MARITIME;NOUVELLE-AQUITAINE;393463.000000;6544947.000000;2154;3030Z;Construction aéronautique et spatiale;;
0010005157;MEGA PNEUS;40997869900026;Zone Industrielle de la Gare, rue des Pigeonneaux;37310;REIGNAC-SUR-INDRE;INDRE-ET-LOIRE;CENTRE;541894.000000;6681839.000000;2154;3832Z;Récupération de déchets triés;5.(c);Installations destinées à l'élimination des déchets non dangereux d'une capacité de 50 tonnes par jour
0005208469;SMD3- St Geniès et St Crépin et Carlucet;25240532900035;Le Bois de Palan;24590;SAINT-GENIES;DORDOGNE;NOUVELLE-AQUITAINE;1996853.960000;3626.350000;;3821Z;Traitement et élimination des déchets non dangereux;;
0053502069;TRIBALLAT NOYAL;70920030700011;2 RUE JULIEN NEVEU, BP 21;35530;NOYAL-SUR-VILAINE;ILLE-ET-VILAINE;BRETAGNE;363291.000000;6788996.000000;2154;1051A;Fabrication de lait liquide et de produits frais;8.(c);Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle)
0007005277;CAPNOR;39869034700040;570 rue Armand Carrel, ZI de Petite-Synthe;59140;DUNKERQUE;NORD;HAUTS-DE-FRANCE;652438.000000;7101258.000000;2154;4677Z;Commerce de gros (commerce interentreprises) de déchets et débris;;
0007001789;NOVANDIE (SAS)-(ex Générale UItra Frais);31460305100215;Route de Lottinghen;62240;VIEIL-MOUTIER;PAS-DE-CALAIS;HAUTS-DE-FRANCE;622791.000000;7064689.000000;2154;1051A;Fabrication de lait liquide et de produits frais;8.(c);Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle)
0007001911;LEJEUNE AUTOMOBILE;33535801600012;5 rue de la Grenouillère;62770;AUCHY-LES-HESDIN;PAS-DE-CALAIS;HAUTS-DE-FRANCE;636314.000000;7034096.000000;2154;4511Z;Commerce de voitures et de véhicules automobiles légers;;
0007002319;DELIFRANCE SA;31316717300118;1657 rue Jules Guesde;62122;LABEUVRIERE;PAS-DE-CALAIS;HAUTS-DE-FRANCE;667683.000000;7046434.000000;2154;1071A;Fabrication industrielle de pain et de pâtisserie fraîche;8.(b).(i);matières premières animales (autres que le lait) d'une capacité de production de produits finis de 75 tonnes par jour
0007001284;AVITAIR;40987944200120;Aérogare de Fret;59810;LESQUIN;NORD;HAUTS-DE-FRANCE;3.113633;50.571483;4326;5223Z;Services auxiliaires des transports aériens;;
0007002271;AUCHAN Noyelles godault;41040946000376;RN 43;62950;NOYELLES-GODAULT;PAS-DE-CALAIS;HAUTS-DE-FRANCE;698397.000000;7034958.000000;2154;4711F;Hypermarchés;;
0010003876;NEXTER MUNITIONS;33994646900063;Route de Villeneuve;18570;LA CHAPELLE-SAINT-URSIN;CHER;CENTRE;646386.000000;6660663.000000;2154;2540Z;Fabrication d'armes et de munitions;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0006505082;SERIVEL;80416718700025;CITD ECOSITE de Vert le Grand, LE CIMETIERE AUX CHEVAUX;91810;VERT-LE-GRAND;ESSONNE;ILE-DE-FRANCE;604111.670000;2398875.280000;27572;3821Z;Traitement et élimination des déchets non dangereux;5.(b);Installations destinées à l'incinération des déchets non dangereux dans le cadre de la directive 2000/76/CE du Parlement européen et du Conseil du 4 décembre 2000 sur l'incinération des déchets d'une capacité de 3 tonnes par heure
0007002176;SDME;31955822700017;Avenue de la Gironde, ZI de Petite Synthe;59140;DUNKERQUE;NORD;HAUTS-DE-FRANCE;653415.000000;7100960.000000;2154;2399Z;Fabrication d'autres produits minéraux non métalliques n.c.a.;;
0007002328;REVIVAL CONDETTE;61662009200026;61 rue Huret Lagache;62360;CONDETTE;PAS-DE-CALAIS;HAUTS-DE-FRANCE;603917.000000;7065045.000000;2154;3831Z;Démantèlement d'épaves;5.(c);Installations destinées à l'élimination des déchets non dangereux d'une capacité de 50 tonnes par jour
0007000636;VALEO Equipements Electriques Moteur;95550029300100;Route d'Hilbert;62630;ETAPLES;PAS-DE-CALAIS;HAUTS-DE-FRANCE;604791.000000;7046647.000000;2154;2931Z;Fabrication d'équipements électriques et électroniques automobiles;9.(c);Installations destinées au traitement de surface de matières, d'objets ou de produits à l'aide de solvants organiques, notamment pour les opérations d'apprêt, d'impression, de revêtement, de dégraissage, d'imperméabilisation, de collage, de peinture, de nettoyage ou d'imprégnation d'une capacité de consommation de 150 kg par heures ou 200 tonnes par an
0010000119;CLIP (Cie Labo Indust du Perche);32726797700020;20 Rue du Perche, BP 37;28480;THIRON_GARDAIS;EURE-ET-LOIR;CENTRE;550901.000000;6802636.000000;2154;8292Z;Activités de conditionnement;;
0007002790;SNC MAGNESIE ET DOLOMIE DE FRANCE;57222346900030;Hameau de Elinghen;62250;FERQUES;PAS-DE-CALAIS;HAUTS-DE-FRANCE;614394.000000;7081284.000000;2154;0811Z;Extraction de pierres ornementales et de construction, de calcaire industriel, de gypse, de craie et d'ardoise;3.(b);Extraction à ciel ouvert et exploitation en carrière lorsque la surperficie du site où sont effectuées des opérations d'extraction est égale à 25 hectares
0010000685;HUTCHINSON;31439769600175;20, rue des Martyrs, BP 423;37304;JOUE-LES-TOURS;INDRE-ET-LOIRE;CENTRE;524070.000000;6697522.000000;2154;2219Z;Fabrication d'autres articles en caoutchouc;;
0007207532;SUEZ ORGANIQUE;34530688000609;Bois des Mesnards;16290;DOUZAT;CHARENTE;NOUVELLE-AQUITAINE;468127.000000;6514377.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;;
0010000746;Technicentre de Maintenance TER Centre Val de Loire;51903758413176;269, avenue Stalingrad;37700;SAINT-PIERRE-DES-CORPS;INDRE-ET-LOIRE;CENTRE;479379.860000;2266861.960000;27572;4910Z;Transport ferroviaire interurbain de voyageurs;;
0010010929;DALKIA BIOMASSE ORLEANS;51346463600028;Avenue Claude Guillemin;45000;ORLEANS;LOIRET;CENTRE;620630.000000;6748646.000000;2154;3511Z;Production d'électricité;1.(c);Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW
0009000203;Office national d'études et recherches aérospatiales;77572287900142;Route départementale 53;31410;MAUZAC;HAUTE-GARONNE;OCCITANIE;515155.000000;2033292.840000;27572;7219Z;Recherche-développement en autres sciences physiques et naturelles;;
0010000313;PAULSTRA;31439767000048;26, Boulevard Péringondas, ZA Parc de Beauvoir;28200;CHATEAUDUN;EURE-ET-LOIR;CENTRE;576398.000000;6776876.000000;2154;2219Z;Fabrication d'autres articles en caoutchouc;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0025200040;ESE France;32181911200483;42 Rue Paul Sabatier;71530;CRISSEY;SAONE-ET-LOIRE;BOURGOGNE-FRANCHE-COMTE;842329.000000;6638036.000000;2154;2222Z;Fabrication d'emballages en matières plastiques;;
0010000814;OTIS;54210780000212;Avenue des Montoires;45500;GIEN;LOIRET;CENTRE;671973.000000;6733602.000000;2154;2822Z;Fabrication de matériel de levage et de manutention;;
0010011323;BROYAGE DU VAL DE LOIRE;44479624700013;La Gare, rue des Pigeonneaux;37310;REIGNAC-SUR-INDRE;INDRE-ET-LOIRE;CENTRE;541840.000000;6681646.000000;2154;3832Z;Récupération de déchets triés;5.(c);Installations destinées à l'élimination des déchets non dangereux d'une capacité de 50 tonnes par jour
0006811386;SARL LACLAU Transports;34462465500017;Lieu-dit La Combe de Crabido;81140;LARROQUE;TARN;OCCITANIE;595034.000000;6321947.000000;2154;4941B;Transports routiers de fret de proximité;;
0010001011;WESTENDORP (CEW);33032739600025;Chemin de l'Orange, ZI des Sablons;45130;MEUNG-SUR-LOIRE;LOIRET;CENTRE;603709.000000;6749655.000000;2154;2711Z;Fabrication de moteurs, génératrices et transformateurs électriques;;
0053503227;SOCIETE LAITIERE DE VITRE;39935542900016;LIEU DIT LES GUICHARDIERES, BP 5;35500;VITRE;ILLE-ET-VILAINE;BRETAGNE;389783.000000;6786592.000000;2154;1051A;Fabrication de lait liquide et de produits frais;8.(c);Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle)
0006301640;BRENNTAG;70980178100291;14 rue du Plessis Bouchet, BP 145;44800;SAINT-HERBLAIN;LOIRE-ATLANTIQUE;PAYS-DE-LA-LOIRE;349102.000000;6688057.000000;2154;4675Z;Commerce de gros (commerce interentreprises) de produits chimiques;;
0006602235;COLAS France usine de Mende;32939379700785;CAUSSE D AUGE;48000;MENDE;LOZERE;OCCITANIE;740348.000000;6382429.000000;2154;2399Z;Fabrication d'autres produits minéraux non métalliques n.c.a.;;
0007201193;SOPELPA  STE;63182013100029;Les Savis;16160;LE GOND-PONTOUVRE;CHARENTE;NOUVELLE-AQUITAINE;480141.000000;6513260.000000;2154;1813Z;Activités de pré-presse;;
0010004922;BARBAT RECYCLAGE;38968269100016;15 rue Léon Fournier, BP 172;41000;BLOIS;LOIR-ET-CHER;CENTRE;573399.000000;6724440.000000;2154;3832Z;Récupération de déchets triés;;
0010004219;PROCTER ET GAMBLE BLOIS;41922224500021;126, Avenue de Vendôme;41000;BLOIS;LOIR-ET-CHER;CENTRE;573024.000000;6724263.000000;2154;2042Z;Fabrication de parfums et de produits pour la toilette;;
0010300042;PATISSERIE PASQUIER ETOILE;34745314400037;640 Rue du Mont Briand;26800;ETOILE-SUR-RHONE;DROME;AUVERGNE-RHONE-ALPES;847649.000000;6418283.000000;2154;1071A;Fabrication industrielle de pain et de pâtisserie fraîche;;
0009000042;BA 705 Tours;15600003600327;RD 910 Base aérienne 705;37100;TOURS;INDRE-ET-LOIRE;CENTRE;0.708725;47433124.000000;;8422Z;Défense;;
0009000035;BA 113 Saint-Dizier;11009001600046;52113 Saint-Dizier Air;52100;SAINT-DIZIER;HAUTE-MARNE;GRAND-EST;4.897113;48.628495;4326;8424Z;Activités d'ordre public et de sécurité;;
